state,Year,Month,neg,neu,pos,compound,Happy,Angry,Surprise,Sad,Fear,Administered_Dose1_Pop_Pct,Series_Complete_Pop_Pct,Additional_Doses_Vax_Pct,Dose1_diff,Dose2_diff
IA,2022,5,0.0844047619047619,0.7963333333333333,0.11928571428571424,0.050869047619047626,0.10166666666666667,0.12404761904761905,0.10738095238095237,0.15047619047619049,0.2297619047619048,68.07096774193548,62.08387096774193,53.24838709677418,0.28763440860214473,0.3305376344086213
IA,2022,6,0.06007894736842105,0.7832631578947369,0.15663157894736845,0.3136842105263158,0.1863157894736842,0.013157894736842105,0.15894736842105264,0.1931578947368421,0.23763157894736844,68.26666666666668,62.305555555555536,53.72777777777779,0.19569892473120376,0.22168458781360556
IA,2022,7,0.10394444444444444,0.7892037037037037,0.10679629629629632,0.05430185185185184,0.13074074074074074,0.024814814814814817,0.18574074074074076,0.12814814814814815,0.29,68.65,62.55,54.35,0.38333333333332575,0.24444444444446134
IA,2022,8,0.09172580645161288,0.7860806451612903,0.12217741935483872,0.04601935483870968,0.12016129032258065,0.06774193548387097,0.07838709677419356,0.17887096774193548,0.24758064516129036,69.04,62.84,54.88000000000001,0.39000000000000057,0.29000000000000625
IA,2022,9,0.09379166666666663,0.7999166666666667,0.10629166666666667,-0.02064583333333334,0.09166666666666667,0.0,0.10916666666666668,0.15541666666666668,0.2270833333333333,69.35,63.075,55.175,0.30999999999998806,0.23499999999999943
IA,2022,10,0.09506976744186044,0.8124651162790698,0.09246511627906978,0.004818604651162788,0.14813953488372092,0.07232558139534885,0.08604651162790697,0.1972093023255814,0.2630232558139535,69.65,63.45,55.725,0.30000000000001137,0.375
IA,2022,11,0.05391666666666665,0.8716666666666666,0.0745,0.02812500000000001,0.1,0.15833333333333333,0.08083333333333333,0.2525,0.3241666666666667,70.05000000000001,63.825,56.39999999999999,0.4000000000000057,0.375
ID,2021,1,0.0908597285067873,0.8027466063348415,0.10639819004524892,0.006661538461538464,0.09828054298642533,0.035972850678733036,0.10714932126696827,0.1762443438914027,0.20624434389140267,0.0,0.0,0.0,-70.05000000000001,-63.825
ID,2021,2,0.0802330827067669,0.8106015037593982,0.10915037593984957,0.05177443609022555,0.07473684210526316,0.0381203007518797,0.07300751879699248,0.16609022556390973,0.3096992481203008,6.925,0.0,0.0,6.925,0.0
ID,2021,3,0.07553881278538813,0.8258721461187218,0.09859817351598177,0.0359958904109589,0.1148401826484018,0.05310502283105023,0.13712328767123286,0.1692237442922374,0.260365296803653,19.912903225806453,11.02258064516129,0.0,12.987903225806452,11.02258064516129
ID,2021,4,0.059333333333333335,0.8613678160919542,0.07929885057471263,0.05627241379310344,0.1545977011494253,0.03701149425287356,0.15666666666666665,0.1404597701149425,0.2001149425287356,30.97333333333334,22.03333333333333,0.0,11.060430107526887,11.010752688172042
ID,2021,5,0.09135772357723576,0.8438699186991867,0.06478861788617886,-0.05669430894308944,0.05105691056910569,0.061382113821138215,0.14235772357723575,0.2004878048780488,0.3165040650406504,35.90967741935484,30.46129032258064,0.0,4.936344086021503,8.42795698924731
ID,2021,6,0.09438775510204084,0.8259591836734694,0.07963265306122448,-0.029476530612244894,0.10653061224489796,0.025510204081632654,0.19979591836734686,0.19959183673469386,0.3249999999999999,38.65666666666667,34.47000000000001,0.0,2.7469892473118307,4.008709677419372
ID,2021,7,0.08647058823529412,0.8249509803921569,0.08855882352941176,-0.002828431372549037,0.03970588235294117,0.03558823529411765,0.12254901960784315,0.2146078431372549,0.2538235294117647,40.303225806451614,36.790322580645146,0.0,1.6465591397849408,2.320322580645133
ID,2021,8,0.07309424083769632,0.8519005235602094,0.07499476439790573,-0.020709424083769627,0.07094240837696335,0.053455497382198965,0.13481675392670156,0.21089005235602096,0.2625654450261779,42.63870967741936,38.2,0.0,2.3354838709677423,1.409677419354857
ID,2021,9,0.09740350877192984,0.8299415204678362,0.07263157894736844,-0.04145321637426898,0.08625730994152046,0.03152046783625731,0.18526315789473685,0.16596491228070168,0.24409356725146195,45.75000000000001,40.443333333333335,0.0,3.1112903225806505,2.2433333333333323
ID,2021,10,0.10023880597014928,0.8130597014925376,0.08668656716417912,-0.020731343283582088,0.11611940298507464,0.041343283582089566,0.11402985074626865,0.16447761194029853,0.28,48.122580645161285,42.80967741935483,4.048387096774194,2.3725806451612783,2.366344086021492
ID,2021,11,0.06816666666666668,0.8452166666666668,0.08664999999999999,0.02594833333333332,0.11433333333333336,0.04083333333333334,0.10416666666666667,0.0975,0.2761666666666667,49.98666666666666,44.64666666666667,20.883333333333333,1.864086021505372,1.8369892473118412
ID,2021,12,0.06792307692307692,0.8323076923076924,0.0998153846153846,0.045704615384615406,0.08015384615384616,0.018923076923076924,0.12015384615384615,0.07400000000000001,0.26,51.58064516129032,45.85161290322579,33.95161290322581,1.5939784946236628,1.204946236559124
ID,2022,1,0.08753731343283583,0.8283134328358207,0.08420895522388057,-0.004447761194029865,0.06791044776119404,0.015820895522388058,0.13402985074626864,0.1182089552238806,0.2008955223880597,54.383870967741935,47.974193548387106,40.322580645161295,2.8032258064516142,2.122580645161314
ID,2022,2,0.10475,0.79196875,0.10328125,-0.010590625000000015,0.0734375,0.0625,0.1103125,0.2253125,0.246875,59.99642857142857,52.707142857142856,40.332142857142856,5.612557603686632,4.7329493087557495
ID,2022,3,0.023230769230769218,0.9196923076923078,0.05715384615384615,0.19212307692307692,0.06923076923076922,0.038461538461538464,0.15692307692307692,0.30000000000000004,0.05153846153846154,60.538709677419384,53.406451612903226,41.15483870967744,0.542281105990817,0.6993087557603701
ID,2022,4,0.05758333333333334,0.8324166666666669,0.10991666666666666,0.09390833333333333,0.17,0.011666666666666669,0.14833333333333334,0.17333333333333334,0.2475,60.92333333333333,53.85333333333333,41.82333333333332,0.3846236559139484,0.4468817204301061
ID,2022,5,0.05785714285714285,0.7506428571428572,0.1915,0.1445,0.008571428571428572,0.0,0.12142857142857146,0.04642857142857143,0.18,61.68709677419353,54.91935483870967,42.35806451612903,0.7637634408601954,1.0660215053763409
ID,2022,6,0.06455999999999999,0.81648,0.11896,0.15082,0.15200000000000002,0.0264,0.0268,0.23560000000000006,0.2384,62.07222222222222,55.70000000000002,43.30000000000001,0.3851254480286954,0.7806451612903444
ID,2022,7,0.15336842105263154,0.7902105263157895,0.05642105263157895,-0.11472105263157895,0.04421052631578948,0.0,0.1668421052631579,0.15789473684210525,0.3152631578947369,62.5,55.975,44.2,0.42777777777777715,0.27499999999998437
ID,2022,8,0.08276923076923078,0.7804615384615385,0.13676923076923075,0.1133846153846154,0.06307692307692309,0.008461538461538461,0.1623076923076923,0.16576923076923075,0.21576923076923074,62.3,55.04,45.7,-0.20000000000000284,-0.9350000000000023
ID,2022,9,0.13377777777777775,0.826,0.040222222222222215,-0.0955333333333333,0.1111111111111111,0.0,0.09222222222222223,0.16666666666666666,0.1855555555555556,62.575,55.27499999999999,46.05,0.2750000000000057,0.23499999999999233
ID,2022,10,0.18358333333333327,0.7535,0.06291666666666668,-0.250725,0.08333333333333333,0.06916666666666668,0.1525,0.32666666666666666,0.20083333333333334,62.95,55.65,46.625,0.375,0.3750000000000071
ID,2022,11,0.05071428571428571,0.8405714285714286,0.10871428571428572,0.1685,0.2371428571428572,0.07142857142857142,0.0,0.35714285714285715,0.047142857142857146,63.35,56.0,47.4,0.3999999999999986,0.3500000000000014
IL,2021,1,0.08235693359375001,0.8196699218750011,0.09797460937499997,0.02783959960937497,0.11208984375000004,0.04848144531250001,0.1318554687499998,0.16697265624999974,0.2483007812499999,0.0,0.0,0.0,-63.35,-56.0
IL,2021,2,0.0726745762711864,0.8316366101694924,0.0956854237288136,0.06067647457627112,0.1129559322033899,0.038786440677966105,0.1178644067796611,0.16865762711864415,0.2617220338983051,7.6607142857142865,0.0,0.0,7.6607142857142865,0.0
IL,2021,3,0.06463130733944952,0.8337138761467889,0.10165653669724768,0.07911404816513765,0.12263188073394495,0.049300458715596365,0.12016055045871572,0.14077408256880727,0.2461238532110092,22.974193548387102,10.94516129032258,0.0,15.313479262672816,10.94516129032258
IL,2021,4,0.06828219178082186,0.8412228310502281,0.0904858447488583,0.04449853881278535,0.12776255707762574,0.041607305936073063,0.10920547945205486,0.18549771689497724,0.2378812785388129,39.853333333333346,23.61666666666667,0.0,16.879139784946243,12.67150537634409
IL,2021,5,0.05801090512540896,0.8474885496183208,0.0944950926935658,0.0673221374045801,0.11625954198473278,0.029716466739367495,0.11600872410032713,0.15165757906215924,0.2665321701199562,50.78064516129033,35.95483870967742,0.0,10.927311827956984,12.338172043010747
IL,2021,6,0.07136484687083887,0.8387416777629825,0.08990412782956059,0.018048069241012,0.10026631158455393,0.03392809587217044,0.12794940079893474,0.15501997336884152,0.2588814913448736,57.34666666666666,43.040000000000006,0.0,6.566021505376327,7.0851612903225885
IL,2021,7,0.0813031709203403,0.8293797370456292,0.0893054911059551,-0.007391956689868514,0.10259087393658158,0.04334880123743231,0.11679040989945864,0.19698375870069607,0.2521268368136116,60.81612903225806,47.45161290322582,0.0,3.4694623655914043,4.411612903225816
IL,2021,8,0.0772569567791593,0.8352551805802257,0.08748312611012429,0.004543339253996466,0.09247483718176434,0.035666074600355244,0.10833037300177616,0.18937833037300164,0.2422557726465363,64.2741935483871,49.8258064516129,0.0,3.458064516129042,2.374193548387076
IL,2021,9,0.08882281059063135,0.8196832993890014,0.09147454175152753,-0.01759012219959269,0.10846232179226073,0.0380244399185336,0.11510183299389007,0.15732179226069254,0.2436252545824847,67.33999999999999,52.42999999999999,0.0,3.065806451612886,2.6041935483870944
IL,2021,10,0.08387301587301596,0.8157330447330444,0.10038816738816746,0.0228031746031746,0.11776334776334778,0.03968253968253968,0.11261183261183265,0.1630880230880232,0.2794949494949493,68.9161290322581,54.793548387096756,2.070967741935484,1.576129032258109,2.3635483870967633
IL,2021,11,0.07506325301204819,0.8327876506024094,0.0921415662650602,0.04034834337349397,0.11066265060240968,0.049849397590361416,0.11582831325301204,0.17176204819277116,0.2263102409638554,67.12999999999998,61.12666666666666,17.586666666666666,-1.786129032258117,6.333118279569902
IL,2021,12,0.08214241486068108,0.8161493808049535,0.10169582043343654,0.02274434984520128,0.08898606811145514,0.0329953560371517,0.11691950464396288,0.1664938080495357,0.235797213622291,70.93870967741935,63.26451612903225,32.11290322580645,3.8087096774193725,2.137849462365594
IL,2022,1,0.07231944444444444,0.8289097222222221,0.0987738095238094,0.059614087301587314,0.11072420634920634,0.038353174603174604,0.10034722222222224,0.15558531746031756,0.2899702380952383,73.98709677419353,65.21612903225807,43.516129032258064,3.048387096774178,1.951612903225815
IL,2022,2,0.07159824561403506,0.8348385964912273,0.09357719298245612,0.011320175438596496,0.08978947368421053,0.04266666666666665,0.1167719298245614,0.17440350877192984,0.2793684210526318,75.72142857142856,66.89642857142857,48.417857142857144,1.7343317972350292,1.6802995391705053
IL,2022,3,0.06349210526315792,0.8562973684210521,0.0802105263157895,0.04089236842105263,0.09084210526315784,0.04518421052631578,0.10363157894736837,0.15297368421052626,0.2649473684210526,76.23870967741935,67.8967741935484,49.68709677419356,0.51728110599079,1.0003456221198235
IL,2022,4,0.0553781512605042,0.8635840336134452,0.08107142857142863,0.05091260504201679,0.08163865546218488,0.030126050420168075,0.12138655462184868,0.17638655462184874,0.28336134453781514,76.49333333333334,68.46666666666668,50.70333333333334,0.2546236559139885,0.5698924731182871
IL,2022,5,0.08344224422442244,0.8353036303630357,0.08124752475247528,0.010159075907590756,0.0882178217821782,0.02966996699669967,0.1181848184818482,0.20379537953795376,0.23986798679867996,76.61290322580642,68.99032258064514,51.92580645161289,0.11956989247308059,0.5236559139784589
IL,2022,6,0.07140123456790122,0.8483333333333329,0.08030864197530864,0.013338888888888898,0.13043209876543208,0.06944444444444445,0.09790123456790123,0.11456790123456792,0.2785185185185184,76.32222222222221,69.00555555555556,52.905555555555544,-0.29068100358421134,0.015232974910418307
IL,2022,7,0.06177722772277225,0.8456188118811878,0.0926138613861386,0.034051980198019804,0.08603960396039602,0.05391089108910892,0.09524752475247523,0.1788118811881188,0.2094059405940593,76.6,69.19999999999999,53.87499999999999,0.2777777777777857,0.19444444444442865
IL,2022,8,0.06805776173285198,0.8482166064981955,0.0836967509025271,0.04674223826714801,0.0862454873646209,0.046317689530685914,0.10916967509025263,0.17458483754512635,0.2982671480144405,77.1,69.48,54.58,0.5,0.28000000000001535
IL,2022,9,0.0576518105849582,0.8712033426183846,0.07116434540389968,0.036555988857938745,0.1006128133704735,0.05540389972144847,0.10763231197771586,0.13626740947075205,0.3100835654596101,77.5,69.775,54.95,0.4000000000000057,0.2950000000000017
IL,2022,10,0.06819452054794517,0.85985205479452,0.07195890410958902,0.012860821917808213,0.10041095890410956,0.027780821917808226,0.1211232876712329,0.16095890410958905,0.2934794520547945,78.05000000000003,70.3,55.375,0.5500000000000256,0.5249999999999915
IL,2022,11,0.09502127659574468,0.8373936170212765,0.06758510638297872,-0.049239361702127664,0.07776595744680853,0.046063829787234035,0.10851063829787233,0.17255319148936168,0.27585106382978725,78.575,70.725,56.0,0.5249999999999773,0.42499999999999716
IN,2021,1,0.07744394618834077,0.8184192825112103,0.10413116591928252,0.049840470852017975,0.10469730941704038,0.04367713004484304,0.1347197309417041,0.1533520179372198,0.25145739910313897,0.0,0.0,0.0,-78.575,-70.725
IN,2021,2,0.07668801313628908,0.8252085385878489,0.09810016420361244,0.054640065681445,0.11850574712643674,0.043973727422003284,0.15837438423645314,0.1565845648604269,0.2298029556650247,7.3428571428571425,0.0,0.0,7.3428571428571425,0.0
IN,2021,3,0.05987931034482759,0.839145320197044,0.10097660098522164,0.0997905172413792,0.10676108374384237,0.05449507389162564,0.11427339901477836,0.15846059113300495,0.21974137931034485,19.95483870967742,11.593548387096774,0.0,12.61198156682028,11.593548387096774
IN,2021,4,0.0634932821497121,0.8337370441458732,0.10277159309021112,0.07847428023032628,0.12934740882917467,0.041823416506717837,0.13142034548944334,0.14587332053742802,0.22491362763915546,31.63333333333333,21.82666666666666,0.0,11.678494623655908,10.233118279569887
IN,2021,5,0.05705440414507771,0.8189248704663213,0.12404145077720208,0.14345595854922275,0.1257253886010362,0.03805699481865285,0.1537823834196891,0.15839378238341964,0.2360103626943006,39.17096774193549,31.91290322580645,0.0,7.5376344086021625,10.086236559139788
IN,2021,6,0.08042592592592596,0.8148740740740742,0.1047074074074074,0.025202222222222227,0.09425925925925924,0.03348148148148148,0.11125925925925922,0.13966666666666666,0.26192592592592595,43.27333333333333,37.88333333333335,0.0,4.102365591397842,5.970430107526898
IN,2021,7,0.09019815668202766,0.8170506912442403,0.09275806451612903,0.010221658986175108,0.09223502304147466,0.02963133640552996,0.09529953917050688,0.17806451612903226,0.24739631336405535,46.07096774193547,43.193548387096776,0.0,2.7976344086021356,5.310215053763429
IN,2021,8,0.08797074468085106,0.8145478723404251,0.09748670212765947,0.005725,0.11614361702127662,0.03481382978723404,0.10720744680851063,0.16781914893617025,0.2185771276595746,48.73870967741936,45.20645161290322,0.0,2.667741935483889,2.012903225806447
IN,2021,9,0.07686046511627914,0.8317843551797041,0.09134672304439743,0.015772515856236794,0.08894291754756868,0.03862579281183932,0.09653276955602533,0.17325581395348835,0.2406976744186047,51.290000000000006,47.38333333333334,0.0,2.5512903225806483,2.176881720430117
IN,2021,10,0.08331521739130432,0.8122971014492758,0.1043623188405797,0.026715942028985508,0.08384057971014494,0.02847826086956522,0.0944927536231884,0.16916666666666666,0.2434057971014493,53.032258064516114,49.20967741935485,3.2774193548387096,1.7422580645161077,1.826344086021507
IN,2021,11,0.07566187050359714,0.8227589928057552,0.10155395683453236,0.053648201438848936,0.10607913669064743,0.04320143884892087,0.11892086330935253,0.16625899280575535,0.2305755395683452,54.74666666666667,50.26666666666666,16.6,1.7144086021505558,1.0569892473118117
IN,2021,12,0.08019597989949749,0.8230016750418762,0.09679564489112233,0.0431536013400335,0.09110552763819094,0.04688442211055275,0.14262981574539366,0.16323283082077056,0.2091122278056952,56.99354838709678,51.46451612903226,29.458064516129042,2.2468817204301104,1.1978494623656033
IN,2022,1,0.07151851851851852,0.8412592592592592,0.08722222222222221,0.04993164983164985,0.09451178451178448,0.027441077441077443,0.09528619528619524,0.1967676767676767,0.22865319865319866,58.98709677419353,52.63548387096774,39.461290322580645,1.9935483870967516,1.1709677419354776
IN,2022,2,0.07115652173913045,0.8397826086956522,0.08906956521739133,0.017992173913043467,0.07913043478260871,0.04713043478260871,0.14826086956521736,0.10304347826086957,0.21313043478260868,60.36071428571427,53.70000000000001,43.425,1.3736175115207416,1.0645161290322704
IN,2022,3,0.06567816091954022,0.8479195402298851,0.08639080459770115,0.02093448275862069,0.07850574712643678,0.023333333333333338,0.12229885057471265,0.11919540229885055,0.20827586206896548,60.903225806451616,54.30967741935482,44.558064516129036,0.5425115207373423,0.60967741935481
IN,2022,4,0.05446875,0.8556250000000001,0.08995312500000002,0.1115,0.06468750000000001,0.01921875,0.13671875,0.13171875,0.2728125,61.26666666666665,54.67666666666665,45.50666666666667,0.36344086021503585,0.36698924731182814
IN,2022,5,0.08212,0.8270799999999999,0.09076000000000002,-0.042454666666666654,0.10986666666666668,0.07186666666666668,0.10866666666666663,0.14933333333333332,0.2928,61.5741935483871,54.97741935483872,46.222580645161294,0.30752688172044884,0.300752688172075
IN,2022,6,0.061897959183673475,0.8214285714285713,0.11663265306122447,0.1025816326530612,0.11571428571428573,0.025918367346938774,0.14979591836734696,0.21285714285714288,0.2095918367346939,61.96666666666665,55.52222222222221,46.85555555555556,0.3924731182795469,0.5448028673834884
IN,2022,7,0.050683544303797484,0.8669873417721516,0.08239240506329115,0.0858860759493671,0.10126582278481013,0.0189873417721519,0.12506329113924053,0.09050632911392403,0.3093670886075949,62.77499999999999,56.55,48.1,0.8083333333333442,1.0277777777777857
IN,2022,8,0.08044155844155845,0.8572467532467529,0.0623116883116883,-0.054987012987012966,0.05935064935064936,0.04025974025974026,0.06688311688311689,0.13155844155844154,0.2598701298701299,63.06,56.74,48.56,0.2850000000000108,0.19000000000000483
IN,2022,9,0.05602222222222221,0.8709777777777776,0.07300000000000002,0.02475777777777777,0.10422222222222223,0.0608888888888889,0.060222222222222226,0.12422222222222225,0.3608888888888889,63.27499999999999,56.925,48.77499999999999,0.2149999999999892,0.18499999999999517
IN,2022,10,0.08672222222222221,0.8331250000000001,0.08020833333333338,0.04603333333333333,0.0965277777777778,0.027777777777777783,0.17222222222222214,0.12958333333333333,0.3236111111111112,63.525,57.15,49.2,0.2500000000000071,0.22500000000000142
IN,2022,11,0.059535714285714275,0.8564285714285714,0.08396428571428573,0.19863928571428574,0.012142857142857144,0.02214285714285714,0.19642857142857145,0.18071428571428572,0.2667857142857143,63.85,57.35,49.875,0.32500000000000284,0.20000000000000284
KS,2021,1,0.08125833333333335,0.8121888888888892,0.10655555555555556,0.050042222222222224,0.11352777777777773,0.02988888888888889,0.1674722222222222,0.1649722222222222,0.2514166666666666,0.0,0.0,0.0,-63.85,-57.35
KS,2021,2,0.061081784386617086,0.8263011152416354,0.11259851301115248,0.1051869888475836,0.11866171003717466,0.04903345724907062,0.1210408921933085,0.145724907063197,0.2566171003717473,7.021428571428572,0.0,0.0,7.021428571428572,0.0
KS,2021,3,0.07111142857142855,0.828891428571428,0.10001428571428574,0.036148000000000007,0.15162857142857145,0.022,0.13037142857142853,0.14859999999999998,0.2641714285714286,22.1,10.706451612903225,0.0,15.07857142857143,10.706451612903225
KS,2021,4,0.06961764705882352,0.836970588235294,0.09341666666666663,0.0443529411764706,0.10411764705882352,0.0457843137254902,0.1134803921568627,0.1652941176470588,0.2375980392156863,38.246666666666655,24.59666666666666,0.0,16.146666666666654,13.890215053763436
KS,2021,5,0.051676691729323314,0.8333609022556389,0.11494736842105265,0.10474586466165414,0.13097744360902258,0.039248120300751886,0.14654135338345864,0.1596992481203007,0.21518796992481198,44.7,35.864516129032246,0.0,6.453333333333347,11.267849462365586
KS,2021,6,0.07029447852760735,0.8289815950920247,0.10072392638036808,0.07257975460122698,0.09312883435582822,0.029079754601226988,0.13975460122699382,0.14331288343558274,0.2750920245398773,48.03666666666667,40.19000000000001,0.0,3.336666666666666,4.325483870967766
KS,2021,7,0.07443853820598004,0.8137375415282393,0.11183056478405316,0.06026279069767445,0.126843853820598,0.04906976744186047,0.08770764119601328,0.18916943521594687,0.2213953488372093,50.69032258064517,43.26774193548387,0.0,2.653655913978504,3.077741935483857
KS,2021,8,0.08195833333333337,0.8166634615384611,0.10139423076923074,0.062240384615384635,0.10602564102564098,0.03147435897435897,0.1051282051282051,0.18400641025641026,0.2237179487179487,55.4741935483871,46.60967741935484,0.0,4.783870967741926,3.3419354838709694
KS,2021,9,0.09111312217194573,0.8025656108597284,0.1063484162895928,0.0427343891402715,0.12461538461538466,0.049773755656108615,0.09941176470588232,0.16932126696832572,0.2579185520361991,58.73,49.81666666666667,0.0,3.255806451612898,3.2069892473118315
KS,2021,10,0.06640506329113924,0.8485189873417721,0.08510759493670886,0.046175949367088624,0.07012658227848102,0.040316455696202534,0.08335443037974684,0.16740506329113916,0.27791139240506324,61.203225806451606,52.27741935483871,2.941935483870968,2.473225806451609,2.460752688172043
KS,2021,11,0.08966850828729282,0.8282983425414361,0.08203314917127072,-0.03353314917127073,0.13060773480662982,0.0225414364640884,0.11331491712707185,0.18519337016574586,0.25535911602209943,64.39333333333333,53.95666666666667,16.476666666666667,3.190107526881725,1.6792473118279574
KS,2021,12,0.08255479452054791,0.8175753424657534,0.09988356164383562,0.02660787671232877,0.10777397260273973,0.050102739726027384,0.12780821917808213,0.17380136986301367,0.25941780821917804,67.94193548387098,56.051612903225816,28.63225806451613,3.548602150537647,2.094946236559146
KS,2022,1,0.0846917808219178,0.8271232876712328,0.0882123287671233,0.017326712328767133,0.06438356164383563,0.05,0.09047945205479453,0.19027397260273968,0.28294520547945196,70.99677419354839,58.05806451612903,37.12258064516128,3.054838709677412,2.006451612903213
KS,2022,2,0.06995744680851061,0.8403829787234044,0.08970212765957443,0.046697872340425564,0.09851063829787234,0.06340425531914894,0.12170212765957447,0.1302127659574468,0.3095744680851063,73.01785714285717,59.68928571428571,40.582142857142856,2.021082949308777,1.6312211981566804
KS,2022,3,0.058034482758620685,0.8785172413793103,0.06348275862068964,-0.04921379310344828,0.07172413793103448,0.09482758620689656,0.12379310344827585,0.11482758620689655,0.21551724137931036,73.79677419354839,60.57741935483872,41.69032258064517,0.77891705069122,0.8881336405530078
KS,2022,4,0.08574999999999999,0.83559375,0.07865624999999997,0.03433437499999998,0.091875,0.0340625,0.13625,0.2140625,0.335625,74.24333333333331,61.11000000000002,42.38999999999999,0.4465591397849238,0.5325806451613033
KS,2022,5,0.06944,0.8389599999999998,0.09164,0.035324000000000015,0.034800000000000005,0.058,0.1508,0.0964,0.17920000000000005,74.68709677419352,61.6741935483871,42.951612903225815,0.44376344086020936,0.564193548387081
KS,2022,6,0.07671428571428572,0.8371071428571428,0.08614285714285715,0.02192142857142857,0.0425,0.07964285714285714,0.15714285714285714,0.17285714285714285,0.26142857142857145,73.81111111111113,62.23333333333333,44.04999999999998,-0.875985663082389,0.5591397849462254
KS,2022,7,0.07827450980392157,0.8089607843137255,0.11278431372549018,0.02600980392156861,0.0976470588235294,0.03529411764705883,0.09882352941176473,0.1392156862745098,0.29588235294117643,73.475,62.74999999999999,45.55,-0.336111111111137,0.5166666666666657
KS,2022,8,0.07170588235294117,0.8081176470588235,0.12017647058823533,0.10158823529411763,0.03852941176470588,0.029411764705882356,0.16676470588235293,0.15588235294117647,0.4332352941176471,74.00000000000001,63.17999999999999,46.24,0.5250000000000199,0.4299999999999997
KS,2022,9,0.09864864864864864,0.7721621621621622,0.12927027027027027,-0.017032432432432434,0.15081081081081082,0.02108108108108108,0.18432432432432436,0.10648648648648648,0.34783783783783784,74.35,63.55,46.55,0.3499999999999801,0.37000000000000455
KS,2022,10,0.07274074074074073,0.8857037037037038,0.04151851851851852,-0.07966296296296298,0.1614814814814815,0.012222222222222223,0.0662962962962963,0.12037037037037035,0.41703703703703693,74.82499999999997,64.07499999999999,47.175,0.4749999999999801,0.5249999999999915
KS,2022,11,0.050625,0.875875,0.0735,-0.059400000000000015,0.375,0.04125,0.04125,0.10375,0.1875,75.35,64.55000000000001,47.925,0.5250000000000199,0.47500000000002274
KY,2021,1,0.07281967213114747,0.8236612021857931,0.10351639344262294,0.09875027322404366,0.09851092896174864,0.0412431693989071,0.14262295081967213,0.14592896174863396,0.2504644808743169,0.0,0.0,0.0,-75.35,-64.55000000000001
KY,2021,2,0.06505720338983048,0.8200021186440682,0.1149364406779661,0.14401080508474567,0.10709745762711864,0.04896186440677966,0.1352330508474576,0.149364406779661,0.2537923728813559,7.442857142857144,0.0,0.0,7.442857142857144,0.0
KY,2021,3,0.05522717622080677,0.8271082802547771,0.1176645435244162,0.14196072186836498,0.14203821656050952,0.043949044585987265,0.14320594479830145,0.1621868365180467,0.25331210191082804,23.664516129032254,11.254838709677415,0.0,16.22165898617511,11.254838709677415
KY,2021,4,0.0595145631067961,0.8306472491909386,0.10984789644012946,0.1005045307443366,0.1357928802588997,0.03543689320388349,0.12647249190938506,0.1463754045307443,0.26071197411003244,37.14,25.473333333333336,0.0,13.475483870967746,14.218494623655921
KY,2021,5,0.05906276150627617,0.8487405857740581,0.09218410041841006,0.06919748953974894,0.1235983263598326,0.03815899581589959,0.11297071129707105,0.14912133891213386,0.2495397489539749,43.68709677419354,35.72258064516129,0.0,6.547096774193541,10.24924731182795
KY,2021,6,0.07990555555555556,0.8019222222222224,0.11816666666666667,0.10503555555555556,0.11138888888888887,0.029944444444444444,0.13311111111111112,0.14627777777777773,0.3175555555555555,48.09,40.96999999999999,0.0,4.402903225806462,5.247419354838705
KY,2021,7,0.10714939024390252,0.8026463414634145,0.09019512195121956,-0.032374085365853664,0.08887195121951222,0.031829268292682934,0.11615853658536585,0.2026524390243902,0.3068902439024391,50.61935483870966,44.622580645161285,0.0,2.529354838709658,3.6525806451612937
KY,2021,8,0.08401008645533135,0.8236671469740631,0.09231988472622464,0.005089769452449574,0.10690201729106626,0.04178674351585012,0.11293948126801152,0.18157060518732,0.22517291066282427,54.641935483870974,46.948387096774205,0.0,4.022580645161312,2.3258064516129195
KY,2021,9,0.07389561586638826,0.8330104384133611,0.09310020876826723,0.0181713987473904,0.10037578288100207,0.04730688935281836,0.1283089770354906,0.1668058455114822,0.24356993736951985,59.12,50.49333333333333,0.0,4.478064516129024,3.5449462365591273
KY,2021,10,0.088855421686747,0.8187951807228918,0.09233734939759038,0.030475903614457837,0.0724698795180723,0.03608433734939759,0.12379518072289153,0.16144578313253008,0.2143975903614457,61.435483870967744,53.403225806451616,3.3741935483870966,2.3154838709677463,2.9098924731182834
KY,2021,11,0.0739325153374233,0.827754601226994,0.09831288343558284,0.05542269938650307,0.11153374233128832,0.04233128834355829,0.10214723926380367,0.15754601226993864,0.2483435582822085,58.88333333333332,51.47666666666667,18.686666666666667,-2.552150537634425,-1.926559139784949
KY,2021,12,0.09828614457831324,0.8016415662650606,0.10008433734939758,-0.006995180722891559,0.09472891566265057,0.032801204819277105,0.11545180722891565,0.18635542168674693,0.2659036144578313,61.56774193548389,53.46451612903226,30.958064516129035,2.684408602150569,1.9878494623655953
KY,2022,1,0.08209958506224069,0.828514522821577,0.08934439834024896,0.00961784232365144,0.09618257261410787,0.055767634854771785,0.12257261410788375,0.1668879668049792,0.20958506224066392,63.64193548387097,54.98709677419353,38.99354838709677,2.074193548387079,1.5225806451612698
KY,2022,2,0.0856842105263158,0.8464842105263161,0.06782105263157895,-0.040614736842105266,0.1136842105263158,0.04031578947368422,0.09463157894736844,0.2437894736842105,0.2651578947368421,65.01428571428572,56.10714285714289,42.18214285714286,1.372350230414753,1.120046082949358
